# serial: JuKKR_v3.1-1736-gb72ea30_intel_20220915162434
#   Re(E)   Im(E)   k_x   k_y   k_z   DEN_tot   DEN_s,p,...
 -0.092276  0.000995  0.125217  0.125217 -0.000000  0.63190397E-01  0.52227445E-01  0.48088700E-02  0.61726454E-02 -0.18563604E-04
 -0.092276  0.000995  0.117851  0.117851  0.000000  0.74058053E-01  0.62819239E-01  0.50961049E-02  0.61610053E-02 -0.18296006E-04
 -0.092276  0.000995  0.110485  0.110485 -0.000000  0.87437228E-01  0.75920148E-01  0.53867760E-02  0.61482870E-02 -0.17982555E-04
 -0.092276  0.000995  0.103120  0.103120 -0.000000  0.10396572E+00  0.92176432E-01  0.56724606E-02  0.61344473E-02 -0.17621904E-04
 -0.092276  0.000995  0.095754  0.095754 -0.000000  0.12443606E+00  0.11239288E+00  0.59409004E-02  0.61194885E-02 -0.17214196E-04
 -0.092276  0.000995  0.088388  0.088388  0.000000  0.14981698E+00  0.13755535E+00  0.61749024E-02  0.61034820E-02 -0.16761840E-04
 -0.092276  0.000995  0.081023  0.081023  0.000000  0.18125992E+00  0.16883836E+00  0.63512332E-02  0.60865979E-02 -0.16270498E-04
 -0.092276  0.000995  0.073657  0.073657  0.000000  0.22007396E+00  0.20758071E+00  0.64398682E-02  0.60691374E-02 -0.15750182E-04
 -0.092276  0.000995  0.066291  0.066291 -0.000000  0.26763835E+00  0.25519777E+00  0.64042288E-02  0.60515629E-02 -0.15216288E-04
 -0.092276  0.000995  0.058926  0.058926  0.000000  0.32520738E+00  0.31298407E+00  0.62034875E-02  0.60345131E-02 -0.14690137E-04
 -0.092276  0.000995  0.051560  0.051560  0.000000  0.39355513E+00  0.38175211E+00  0.57984338E-02  0.60187818E-02 -0.14198356E-04
 -0.092276  0.000995  0.044194  0.044194  0.000000  0.47241555E+00  0.46126165E+00  0.51624316E-02  0.60052350E-02 -0.13770208E-04
 -0.092276  0.000995  0.036828  0.036828 -0.000000  0.55974053E+00  0.54946145E+00  0.42978657E-02  0.59946444E-02 -0.13432203E-04
 -0.092276  0.000995  0.029463  0.029463 -0.000000  0.65094203E+00  0.64171250E+00  0.32552721E-02  0.59874509E-02 -0.13200305E-04
 -0.092276  0.000995  0.022097  0.022097  0.000000  0.73850109E+00  0.73038364E+00  0.21469968E-02  0.59835320E-02 -0.13072242E-04
 -0.092276  0.000995  0.014731  0.014731  0.000000  0.81249364E+00  0.80538215E+00  0.11423990E-02  0.59821217E-02 -0.13024677E-04
 -0.092276  0.000995  0.007366  0.007366 -0.000000  0.86242402E+00  0.85602113E+00  0.43388135E-03  0.59820279E-02 -0.13020084E-04
 -0.092276  0.000995  0.000000  0.000000  0.000000  0.88010541E+00  0.87395872E+00  0.17756010E-03  0.59821468E-02 -0.13023349E-04
 -0.092276  0.000995  0.005992  0.005992  0.005992  0.86254914E+00  0.85614806E+00  0.43207448E-03  0.59820304E-02 -0.13021748E-04
 -0.092276  0.000995  0.011985  0.011985  0.011985  0.81295170E+00  0.80584664E+00  0.11359661E-02  0.59821473E-02 -0.13049418E-04
 -0.092276  0.000995  0.017977  0.017977  0.017977  0.73939551E+00  0.73129003E+00  0.21350160E-02  0.59836450E-02 -0.13185913E-04
 -0.092276  0.000995  0.023970  0.023970  0.023970  0.65226019E+00  0.64304715E+00  0.32387777E-02  0.59877786E-02 -0.13517120E-04
